
"22/06/2020 12:04:18"
"Time"	"CO2B um/m"	"H2OB mm/m"	"T C"	"P kPa"	"RH %"	"Flow V"
2020-06-22 12:30:58	-0.66	-0.954	30.240	102.415	4.36	0.4560
2020-06-22 12:30:59	-0.66	-0.955	30.239	102.417	4.35	0.4565
2020-06-22 12:30:59	-0.65	-0.955	30.240	102.416	4.35	0.4569
2020-06-22 12:31:00	-0.64	-0.956	30.240	102.417	4.36	0.4561
2020-06-22 12:31:00	-0.63	-0.955	30.241	102.415	4.36	0.4558
2020-06-22 12:31:01	-0.63	-0.954	30.240	102.416	4.36	0.4561
2020-06-22 12:31:01	-0.62	-0.955	30.239	102.414	4.36	0.4568
2020-06-22 12:31:02	-0.62	-0.954	30.240	102.414	4.35	0.4570
2020-06-22 12:31:02	-0.66	-0.955	30.240	102.414	4.36	0.4571
2020-06-22 12:31:03	-0.63	-0.955	30.239	102.417	4.36	0.4575
2020-06-22 12:31:03	-0.64	-0.955	30.239	102.415	4.36	0.4575
2020-06-22 12:31:04	-0.64	-0.954	30.238	102.416	4.35	0.4562
2020-06-22 12:31:04	-0.64	-0.954	30.239	102.415	4.36	0.4545
2020-06-22 12:31:05	-0.63	-0.954	30.239	102.414	4.36	0.4541
2020-06-22 12:31:05	-0.63	-0.954	30.238	102.415	4.36	0.4541
2020-06-22 12:31:06	-0.64	-0.954	30.238	102.415	4.36	0.4553
2020-06-22 12:31:06	-0.63	-0.953	30.237	102.415	4.36	0.4573
2020-06-22 12:31:07	-0.66	-0.954	30.238	102.416	4.36	0.4593
2020-06-22 12:31:07	-0.65	-0.952	30.236	102.415	4.36	0.4611
2020-06-22 12:31:08	-0.63	-0.955	30.236	102.415	4.35	0.4626
2020-06-22 12:31:08	-0.65	-0.954	30.236	102.418	4.35	0.4643
2020-06-22 12:31:09	-0.64	-0.954	30.237	102.416	4.36	0.4637
2020-06-22 12:31:09	-0.66	-0.955	30.237	102.416	4.36	0.4621
2020-06-22 12:31:10	-0.64	-0.955	30.236	102.414	4.36	0.4619
2020-06-22 12:31:10	-0.64	-0.954	30.236	102.415	4.35	0.4623
2020-06-22 12:31:11	-0.65	-0.955	30.234	102.413	4.35	0.4633
2020-06-22 12:31:11	-0.64	-0.956	30.234	102.415	4.35	0.4647
2020-06-22 12:31:12	-0.65	-0.954	30.235	102.412	4.36	0.4659
2020-06-22 12:31:12	-0.65	-0.955	30.233	102.415	4.36	0.4657
2020-06-22 12:31:13	-0.64	-0.955	30.234	102.415	4.36	0.4623
2020-06-22 12:31:13	-0.65	-0.955	30.235	102.417	4.35	0.4594
2020-06-22 12:31:14	-0.65	-0.954	30.234	102.415	4.35	0.4572
2020-06-22 12:31:14	-0.64	-0.955	30.235	102.414	4.36	0.4548
2020-06-22 12:31:15	-0.63	-0.955	30.237	102.415	4.35	0.4527
2020-06-22 12:31:15	-0.63	-0.954	30.236	102.416	4.36	0.4519
2020-06-22 12:31:16	-0.64	-0.955	30.235	102.416	4.36	0.4524
2020-06-22 12:31:16	-0.65	-0.956	30.234	102.415	4.36	0.4528
2020-06-22 12:31:17	-0.66	-0.955	30.233	102.416	4.36	0.4529
2020-06-22 12:31:17	-0.64	-0.956	30.235	102.416	4.36	0.4542
2020-06-22 12:31:18	-0.62	-0.956	30.235	102.416	4.35	0.4554
2020-06-22 12:31:18	-0.64	-0.956	30.236	102.416	4.36	0.4566
2020-06-22 12:31:19	-0.67	-0.956	30.237	102.416	4.36	0.4589
2020-06-22 12:31:19	-0.66	-0.958	30.237	102.416	4.35	0.4623
2020-06-22 12:31:20	-0.64	-0.958	30.237	102.418	4.36	0.4659
2020-06-22 12:31:20	-0.64	-0.956	30.238	102.415	4.36	0.4693
2020-06-22 12:31:21	-0.67	-0.956	30.238	102.416	4.36	0.4720
2020-06-22 12:31:21	-0.67	-0.954	30.238	102.415	4.35	0.4746
2020-06-22 12:31:22	-0.67	-0.954	30.239	102.416	4.35	0.4756
2020-06-22 12:31:22	-0.64	-0.952	30.238	102.415	4.36	0.4702
2020-06-22 12:31:23	-0.63	-0.952	30.239	102.418	4.36	0.4646
2020-06-22 12:31:23	-0.64	-0.952	30.239	102.418	4.36	0.4610
2020-06-22 12:31:24	-0.63	-0.954	30.240	102.417	4.36	0.4588
2020-06-22 12:31:24	-0.64	-0.954	30.240	102.416	4.35	0.4571
2020-06-22 12:31:25	-0.63	-0.953	30.241	102.415	4.35	0.4567
2020-06-22 12:31:25	-0.64	-0.954	30.239	102.414	4.36	0.4567
2020-06-22 12:31:26	-0.62	-0.954	30.241	102.414	4.35	0.4562
2020-06-22 12:31:26	-0.61	-0.953	30.241	102.415	4.35	0.4545
2020-06-22 12:31:27	-0.60	-0.954	30.241	102.416	4.35	0.4531
2020-06-22 12:31:27	-0.63	-0.953	30.241	102.415	4.35	0.4518
2020-06-22 12:31:28	-0.62	-0.953	30.241	102.415	4.36	0.4509
2020-06-22 12:31:28	-0.64	-0.953	30.240	102.416	4.36	0.4517
2020-06-22 12:31:29	-0.62	-0.953	30.240	102.416	4.36	0.4540
2020-06-22 12:31:29	-0.63	-0.953	30.240	102.418	4.36	0.4551
2020-06-22 12:31:30	-0.64	-0.952	30.240	102.417	4.35	0.4548
2020-06-22 12:31:30	-0.59	-0.951	30.240	102.415	4.36	0.4535
2020-06-22 12:31:31	-0.61	-0.952	30.239	102.417	4.36	0.4527
2020-06-22 12:31:31	-0.63	-0.952	30.240	102.417	4.36	0.4511
2020-06-22 12:31:32	-0.63	-0.952	30.240	102.418	4.36	0.4498
2020-06-22 12:31:32	-0.60	-0.952	30.240	102.420	4.36	0.4493
2020-06-22 12:31:33	-0.62	-0.954	30.240	102.416	4.35	0.4499
2020-06-22 12:31:33	-0.59	-0.951	30.239	102.414	4.36	0.4509
2020-06-22 12:31:34	-0.62	-0.950	30.240	102.417	4.35	0.4518
2020-06-22 12:31:34	-0.61	-0.951	30.241	102.417	4.35	0.4534
2020-06-22 12:31:35	-0.65	-0.951	30.238	102.417	4.35	0.4531
2020-06-22 12:31:35	-0.61	-0.951	30.242	102.417	4.36	0.4517
2020-06-22 12:31:36	-0.61	-0.951	30.243	102.418	4.36	0.4527
2020-06-22 12:31:36	-0.62	-0.952	30.243	102.416	4.35	0.4539
2020-06-22 12:31:37	-0.58	-0.951	30.245	102.416	4.36	0.4517
2020-06-22 12:31:37	-0.61	-0.952	30.244	102.418	4.35	0.4458
2020-06-22 12:31:38	-0.58	-0.950	30.245	102.418	4.36	0.4416
2020-06-22 12:31:38	-0.59	-0.952	30.244	102.417	4.36	0.4400
2020-06-22 12:31:39	-0.59	-0.951	30.245	102.418	4.35	0.4402
2020-06-22 12:31:39	-0.58	-0.952	30.245	102.415	4.36	0.4416
2020-06-22 12:31:40	-0.60	-0.952	30.244	102.415	4.35	0.4428
2020-06-22 12:31:40	-0.62	-0.952	30.244	102.416	4.36	0.4448
2020-06-22 12:31:41	-0.61	-0.952	30.244	102.416	4.36	0.4440
2020-06-22 12:31:41	-0.57	-0.952	30.245	102.417	4.35	0.4429
2020-06-22 12:31:42	-0.60	-0.952	30.244	102.417	4.35	0.4430
2020-06-22 12:31:42	-0.59	-0.952	30.245	102.416	4.36	0.4424
2020-06-22 12:31:43	-0.59	-0.952	30.244	102.416	4.36	0.4419
2020-06-22 12:31:43	-0.58	-0.952	30.245	102.414	4.36	0.4411
2020-06-22 12:31:44	-0.60	-0.954	30.246	102.416	4.36	0.4397
2020-06-22 12:31:44	-0.61	-0.953	30.246	102.417	4.36	0.4403
2020-06-22 12:31:45	-0.61	-0.952	30.247	102.417	4.35	0.4431
2020-06-22 12:31:45	-0.58	-0.952	30.247	102.415	4.36	0.4445
2020-06-22 12:31:46	-0.60	-0.954	30.246	102.416	4.35	0.4455
2020-06-22 12:31:46	-0.61	-0.953	30.247	102.416	4.36	0.4469
2020-06-22 12:31:47	-0.60	-0.952	30.247	102.417	4.35	0.4482
2020-06-22 12:31:47	-0.59	-0.954	30.245	102.416	4.35	0.4496
2020-06-22 12:31:48	-0.58	-0.954	30.246	102.414	4.35	0.4512
2020-06-22 12:31:48	-0.60	-0.953	30.246	102.416	4.36	0.4532
2020-06-22 12:31:49	-0.60	-0.955	30.247	102.417	4.36	0.4548
2020-06-22 12:31:49	-0.59	-0.954	30.247	102.416	4.35	0.4568
2020-06-22 12:31:50	-0.62	-0.953	30.246	102.416	4.35	0.4583
2020-06-22 12:31:50	-0.59	-0.952	30.247	102.415	4.36	0.4591
2020-06-22 12:31:51	-0.59	-0.953	30.247	102.415	4.35	0.4585
2020-06-22 12:31:51	-0.59	-0.954	30.249	102.417	4.35	0.4572
2020-06-22 12:31:52	-0.59	-0.955	30.248	102.419	4.35	0.4554
2020-06-22 12:31:52	-0.60	-0.955	30.248	102.418	4.35	0.4535
2020-06-22 12:31:53	-0.58	-0.953	30.250	102.418	4.36	0.4518
2020-06-22 12:31:53	-0.60	-0.954	30.249	102.420	4.35	0.4511
2020-06-22 12:31:54	-0.60	-0.953	30.249	102.418	4.35	0.4520
2020-06-22 12:31:54	-0.60	-0.953	30.248	102.417	4.36	0.4514
2020-06-22 12:31:55	-0.61	-0.954	30.248	102.418	4.35	0.4512
2020-06-22 12:31:55	-0.62	-0.951	30.249	102.417	4.35	0.4511
2020-06-22 12:31:56	-0.60	-0.953	30.249	102.418	4.35	0.4508
2020-06-22 12:31:56	-0.60	-0.956	30.249	102.417	4.36	0.4508
2020-06-22 12:31:57	-0.58	-0.955	30.249	102.417	4.35	0.4507
2020-06-22 12:31:57	-0.60	-0.953	30.250	102.419	4.35	0.4497
2020-06-22 12:31:58	-0.61	-0.952	30.250	102.418	4.35	0.4475
2020-06-22 12:31:58	-0.59	-0.953	30.250	102.418	4.36	0.4459
2020-06-22 12:31:59	-0.57	-0.953	30.249	102.419	4.35	0.4454
2020-06-22 12:31:59	-0.58	-0.954	30.249	102.419	4.35	0.4454
2020-06-22 12:32:00	-0.60	-0.953	30.249	102.417	4.35	0.4460
2020-06-22 12:32:00	-0.59	-0.953	30.249	102.417	4.36	0.4468
2020-06-22 12:32:01	-0.58	-0.953	30.250	102.418	4.35	0.4479
2020-06-22 12:32:01	-0.58	-0.953	30.251	102.416	4.36	0.4497
2020-06-22 12:32:02	-0.59	-0.953	30.251	102.418	4.35	0.4519
2020-06-22 12:32:02	-0.60	-0.954	30.251	102.419	4.35	0.4541
2020-06-22 12:32:03	-0.57	-0.953	30.251	102.420	4.35	0.4539
2020-06-22 12:32:03	-0.60	-0.954	30.252	102.414	4.35	0.4530
2020-06-22 12:32:04	-0.59	-0.953	30.252	102.415	4.36	0.4531
2020-06-22 12:32:04	-0.58	-0.953	30.252	102.417	4.35	0.4530
2020-06-22 12:32:05	-0.58	-0.952	30.252	102.417	4.35	0.4512
2020-06-22 12:32:05	-0.60	-0.952	30.251	102.417	4.35	0.4515
2020-06-22 12:32:06	-0.58	-0.953	30.253	102.416	4.35	0.4525
2020-06-22 12:32:06	-0.58	-0.954	30.253	102.417	4.35	0.4512
2020-06-22 12:32:07	-0.59	-0.955	30.254	102.417	4.35	0.4521
2020-06-22 12:32:07	-0.59	-0.953	30.254	102.417	4.35	0.4501
2020-06-22 12:32:08	-0.59	-0.954	30.253	102.416	4.35	0.4508
2020-06-22 12:32:08	-0.56	-0.953	30.254	102.417	4.35	0.4489
2020-06-22 12:32:09	-0.57	-0.954	30.255	102.418	4.35	0.4480
2020-06-22 12:32:09	-0.59	-0.952	30.255	102.415	4.35	0.4451
2020-06-22 12:32:10	-0.59	-0.953	30.256	102.417	4.35	0.4463
2020-06-22 12:32:10	-0.58	-0.954	30.256	102.417	4.35	0.4512
2020-06-22 12:32:11	-0.56	-0.953	30.256	102.418	4.35	0.4549
2020-06-22 12:32:11	-0.59	-0.951	30.257	102.419	4.35	0.4515
2020-06-22 12:32:12	-0.58	-0.952	30.257	102.415	4.35	0.4475
2020-06-22 12:32:12	-0.60	-0.952	30.258	102.415	4.35	0.4445
2020-06-22 12:32:13	-0.57	-0.952	30.258	102.415	4.35	0.4426
2020-06-22 12:32:13	-0.61	-0.953	30.258	102.415	4.35	0.4410
2020-06-22 12:32:14	-0.61	-0.952	30.259	102.418	4.36	0.4385
2020-06-22 12:32:14	-0.61	-0.952	30.259	102.417	4.35	0.4366
2020-06-22 12:32:15	-0.59	-0.951	30.259	102.416	4.36	0.4346
2020-06-22 12:32:15	-0.59	-0.953	30.260	102.417	4.36	0.4346
2020-06-22 12:32:16	-0.59	-0.954	30.260	102.415	4.35	0.4378
2020-06-22 12:32:16	-0.59	-0.955	30.260	102.414	4.35	0.4437
2020-06-22 12:32:17	-0.58	-0.954	30.261	102.419	4.35	0.4468
2020-06-22 12:32:17	-0.61	-0.952	30.260	102.416	4.35	0.4475
2020-06-22 12:32:18	-0.60	-0.953	30.261	102.418	4.35	0.4483
2020-06-22 12:32:18	-0.58	-0.954	30.262	102.415	4.36	0.4465
2020-06-22 12:32:19	-0.61	-0.955	30.262	102.418	4.36	0.4446
2020-06-22 12:32:19	-0.62	-0.953	30.262	102.417	4.35	0.4453
2020-06-22 12:32:20	-0.60	-0.954	30.264	102.419	4.35	0.4447
2020-06-22 12:32:20	-0.59	-0.954	30.263	102.420	4.35	0.4431
2020-06-22 12:32:21	-0.61	-0.955	30.263	102.419	4.35	0.4416
2020-06-22 12:32:21	-0.62	-0.954	30.264	102.416	4.35	0.4405
2020-06-22 12:32:22	-0.60	-0.953	30.264	102.416	4.35	0.4374
2020-06-22 12:32:22	-0.60	-0.953	30.264	102.418	4.35	0.4348
2020-06-22 12:32:23	-0.61	-0.952	30.265	102.416	4.35	0.4348
2020-06-22 12:32:23	-0.62	-0.955	30.264	102.415	4.36	0.4340
2020-06-22 12:32:24	-0.58	-0.954	30.265	102.416	4.35	0.4343
2020-06-22 12:32:24	-0.59	-0.954	30.266	102.416	4.35	0.4352
2020-06-22 12:32:25	-0.60	-0.953	30.266	102.416	4.36	0.4355
2020-06-22 12:32:25	-0.58	-0.952	30.266	102.416	4.35	0.4357
2020-06-22 12:32:26	-0.61	-0.954	30.265	102.415	4.35	0.4346
2020-06-22 12:32:26	-0.56	-0.954	30.265	102.417	4.35	0.4340
2020-06-22 12:32:27	-0.60	-0.953	30.266	102.418	4.36	0.4325
2020-06-22 12:32:27	-0.61	-0.953	30.268	102.419	4.35	0.4317
2020-06-22 12:32:28	-0.60	-0.954	30.268	102.417	4.35	0.4305
2020-06-22 12:32:28	-0.62	-0.954	30.268	102.418	4.35	0.4293
2020-06-22 12:32:29	-0.60	-0.955	30.266	102.416	4.36	0.4292
2020-06-22 12:32:29	-0.59	-0.955	30.268	102.415	4.35	0.4288
2020-06-22 12:32:30	-0.61	-0.954	30.268	102.417	4.36	0.4288
2020-06-22 12:32:30	-0.60	-0.956	30.269	102.417	4.35	0.4297
2020-06-22 12:32:31	-0.59	-0.956	30.269	102.419	4.35	0.4316
2020-06-22 12:32:31	-0.61	-0.955	30.269	102.418	4.35	0.4343
2020-06-22 12:32:32	-0.59	-0.955	30.269	102.419	4.35	0.4367
2020-06-22 12:32:32	-0.59	-0.954	30.269	102.418	4.36	0.4364
2020-06-22 12:32:33	-0.57	-0.955	30.269	102.421	4.35	0.4353
2020-06-22 12:32:33	-0.59	-0.957	30.267	102.419	4.36	0.4343
2020-06-22 12:32:34	-0.57	-0.956	30.268	102.417	4.36	0.4339
2020-06-22 12:32:34	-0.60	-0.956	30.269	102.418	4.36	0.4342
2020-06-22 12:32:35	-0.58	-0.955	30.269	102.418	4.36	0.4341
2020-06-22 12:32:35	-0.59	-0.956	30.270	102.418	4.36	0.4331
2020-06-22 12:32:36	-0.58	-0.955	30.268	102.418	4.36	0.4328
2020-06-22 12:32:36	-0.58	-0.955	30.269	102.417	4.36	0.4332
2020-06-22 12:32:37	-0.60	-0.954	30.268	102.417	4.36	0.4332
2020-06-22 12:32:37	-0.57	-0.955	30.270	102.417	4.36	0.4334
2020-06-22 12:32:38	-0.58	-0.956	30.270	102.416	4.36	0.4345
2020-06-22 12:32:38	-0.60	-0.956	30.272	102.416	4.36	0.4346
2020-06-22 12:32:39	-0.58	-0.955	30.272	102.419	4.35	0.4353
2020-06-22 12:32:39	-0.59	-0.955	30.273	102.416	4.36	0.4359
2020-06-22 12:32:40	-0.60	-0.955	30.273	102.417	4.36	0.4361
2020-06-22 12:32:40	-0.58	-0.955	30.274	102.416	4.36	0.4372
2020-06-22 12:32:41	-0.58	-0.954	30.273	102.417	4.36	0.4381
2020-06-22 12:32:41	-0.57	-0.956	30.274	102.417	4.36	0.4385
2020-06-22 12:32:42	-0.60	-0.954	30.272	102.414	4.36	0.4392
2020-06-22 12:32:42	-0.59	-0.955	30.274	102.417	4.36	0.4399
2020-06-22 12:32:43	-0.61	-0.955	30.273	102.416	4.35	0.4407
2020-06-22 12:32:43	-0.60	-0.955	30.274	102.417	4.36	0.4409
2020-06-22 12:32:44	-0.60	-0.957	30.274	102.417	4.35	0.4407
2020-06-22 12:32:44	-0.59	-0.955	30.273	102.418	4.36	0.4408
2020-06-22 12:32:45	-0.61	-0.957	30.271	102.417	4.36	0.4408
2020-06-22 12:32:45	-0.60	-0.956	30.274	102.417	4.35	0.4404
2020-06-22 12:32:46	-0.60	-0.958	30.274	102.416	4.35	0.4412
2020-06-22 12:32:46	-0.60	-0.956	30.274	102.417	4.36	0.4424
2020-06-22 12:32:47	-0.60	-0.956	30.275	102.417	4.35	0.4434
2020-06-22 12:32:47	-0.61	-0.956	30.275	102.417	4.36	0.4446
2020-06-22 12:32:48	-0.59	-0.956	30.275	102.418	4.35	0.4456
2020-06-22 12:32:48	-0.59	-0.958	30.275	102.418	4.35	0.4465
2020-06-22 12:32:49	-0.59	-0.955	30.275	102.419	4.36	0.4477
2020-06-22 12:32:49	-0.59	-0.957	30.276	102.420	4.36	0.4493
2020-06-22 12:32:50	-0.59	-0.957	30.277	102.418	4.36	0.4503
2020-06-22 12:32:50	-0.61	-0.957	30.277	102.416	4.35	0.4506
2020-06-22 12:32:51	-0.61	-0.957	30.276	102.417	4.35	0.4523
2020-06-22 12:32:51	-0.60	-0.958	30.277	102.418	4.36	0.4546
2020-06-22 12:32:52	-0.60	-0.959	30.277	102.416	4.35	0.4562
2020-06-22 12:32:52	-0.62	-0.958	30.276	102.418	4.36	0.4569
2020-06-22 12:32:53	-0.62	-0.958	30.276	102.418	4.35	0.4574
2020-06-22 12:32:53	-0.61	-0.958	30.274	102.417	4.35	0.4569
2020-06-22 12:32:54	-0.56	-0.959	30.276	102.418	4.36	0.4534
2020-06-22 12:32:54	-0.59	-0.958	30.278	102.417	4.36	0.4509
2020-06-22 12:32:55	-0.62	-0.959	30.278	102.418	4.36	0.4499
2020-06-22 12:32:55	-0.62	-0.959	30.278	102.416	4.36	0.4483
2020-06-22 12:32:56	-0.59	-0.958	30.278	102.416	4.35	0.4475
2020-06-22 12:32:56	-0.60	-0.958	30.278	102.415	4.36	0.4475
2020-06-22 12:32:57	-0.63	-0.958	30.278	102.416	4.36	0.4474
2020-06-22 12:32:57	-0.61	-0.958	30.279	102.418	4.36	0.4468
2020-06-22 12:32:58	-0.60	-0.958	30.279	102.418	4.35	0.4463
2020-06-22 12:32:58	-0.60	-0.958	30.279	102.417	4.36	0.4462
2020-06-22 12:32:59	-0.61	-0.957	30.279	102.418	4.35	0.4462
2020-06-22 12:32:59	-0.58	-0.956	30.280	102.417	4.36	0.4458
2020-06-22 12:33:00	-0.60	-0.958	30.280	102.418	4.36	0.4458
2020-06-22 12:33:00	-0.60	-0.958	30.279	102.417	4.36	0.4459
2020-06-22 12:33:01	-0.60	-0.956	30.278	102.418	4.36	0.4461
2020-06-22 12:33:01	-0.62	-0.956	30.278	102.416	4.36	0.4462
2020-06-22 12:33:02	-0.61	-0.957	30.279	102.418	4.36	0.4466
2020-06-22 12:33:02	-0.58	-0.957	30.279	102.418	4.36	0.4473
2020-06-22 12:33:03	-0.59	-0.956	30.279	102.418	4.36	0.4476
2020-06-22 12:33:03	-0.61	-0.955	30.279	102.418	4.35	0.4479
2020-06-22 12:33:04	-0.60	-0.957	30.280	102.417	4.36	0.4471
2020-06-22 12:33:04	-0.60	-0.957	30.279	102.418	4.36	0.4464
2020-06-22 12:33:05	-0.59	-0.957	30.280	102.417	4.36	0.4460
2020-06-22 12:33:05	-0.59	-0.958	30.281	102.416	4.36	0.4461
2020-06-22 12:33:06	-0.61	-0.957	30.282	102.418	4.35	0.4461
2020-06-22 12:33:06	-0.59	-0.956	30.283	102.419	4.36	0.4465
2020-06-22 12:33:07	-0.58	-0.958	30.281	102.416	4.36	0.4468
2020-06-22 12:33:07	-0.60	-0.956	30.283	102.417	4.36	0.4432
2020-06-22 12:33:08	-0.57	-0.959	30.282	102.418	4.36	0.4393
2020-06-22 12:33:08	-0.61	-0.960	30.283	102.416	4.36	0.4366
2020-06-22 12:33:09	-0.59	-0.961	30.283	102.417	4.36	0.4345
2020-06-22 12:33:09	-0.60	-0.959	30.285	102.419	4.36	0.4328
2020-06-22 12:33:10	-0.56	-0.959	30.284	102.416	4.36	0.4321
2020-06-22 12:33:10	-0.60	-0.960	30.284	102.418	4.36	0.4331
2020-06-22 12:33:11	-0.61	-0.959	30.284	102.416	4.36	0.4325
2020-06-22 12:33:11	-0.58	-0.960	30.284	102.418	4.36	0.4327
2020-06-22 12:33:12	-0.60	-0.959	30.284	102.416	4.36	0.4318
2020-06-22 12:33:12	-0.58	-0.959	30.283	102.416	4.36	0.4305
2020-06-22 12:33:13	-0.60	-0.959	30.284	102.416	4.35	0.4294
2020-06-22 12:33:13	-0.58	-0.958	30.285	102.418	4.36	0.4287
2020-06-22 12:33:14	-0.61	-0.959	30.284	102.415	4.36	0.4285
2020-06-22 12:33:14	-0.60	-0.959	30.285	102.416	4.36	0.4312
2020-06-22 12:33:15	-0.59	-0.959	30.286	102.416	4.36	0.4352
2020-06-22 12:33:15	-0.60	-0.959	30.286	102.418	4.36	0.4381
2020-06-22 12:33:16	-0.59	-0.960	30.288	102.418	4.36	0.4408
2020-06-22 12:33:16	-0.62	-0.959	30.289	102.416	4.36	0.4426
2020-06-22 12:33:17	-0.61	-0.959	30.289	102.416	4.36	0.4446
2020-06-22 12:33:17	-0.59	-0.959	30.289	102.417	4.36	0.4462
2020-06-22 12:33:18	-0.58	-0.958	30.289	102.419	4.36	0.4476
2020-06-22 12:33:18	-0.59	-0.957	30.289	102.420	4.35	0.4491
2020-06-22 12:33:19	-0.59	-0.958	30.290	102.417	4.36	0.4509
2020-06-22 12:33:19	-0.61	-0.959	30.288	102.416	4.36	0.4530
2020-06-22 12:33:20	-0.60	-0.960	30.288	102.414	4.36	0.4537
2020-06-22 12:33:20	-0.57	-0.960	30.288	102.417	4.36	0.4535
2020-06-22 12:33:21	-0.60	-0.960	30.288	102.419	4.36	0.4500
2020-06-22 12:33:21	-0.59	-0.959	30.289	102.417	4.36	0.4465
2020-06-22 12:33:22	-0.58	-0.959	30.289	102.417	4.36	0.4452
2020-06-22 12:33:22	-0.62	-0.960	30.288	102.416	4.36	0.4439
2020-06-22 12:33:23	-0.58	-0.958	30.288	102.416	4.36	0.4460
2020-06-22 12:33:23	-0.60	-0.959	30.290	102.417	4.36	0.4488
2020-06-22 12:33:24	-0.60	-0.958	30.290	102.418	4.36	0.4510
2020-06-22 12:33:24	-0.61	-0.960	30.289	102.417	4.36	0.4528
2020-06-22 12:33:25	-0.62	-0.958	30.291	102.419	4.36	0.4556
2020-06-22 12:33:25	-0.61	-0.958	30.290	102.418	4.36	0.4580
2020-06-22 12:33:26	-0.58	-0.957	30.291	102.416	4.36	0.4556
2020-06-22 12:33:26	-0.62	-0.958	30.292	102.418	4.36	0.4498
2020-06-22 12:33:27	-0.59	-0.959	30.291	102.417	4.36	0.4464
2020-06-22 12:33:27	-0.58	-0.959	30.292	102.417	4.36	0.4447
2020-06-22 12:33:28	-0.62	-0.959	30.292	102.416	4.36	0.4435
2020-06-22 12:33:28	-0.62	-0.961	30.292	102.416	4.36	0.4434
2020-06-22 12:33:29	-0.58	-0.960	30.294	102.418	4.36	0.4433
2020-06-22 12:33:29	-0.62	-0.959	30.293	102.418	4.36	0.4425
2020-06-22 12:33:30	-0.61	-0.959	30.293	102.416	4.36	0.4425
2020-06-22 12:33:30	-0.61	-0.960	30.293	102.416	4.36	0.4429
2020-06-22 12:33:31	-0.61	-0.961	30.293	102.418	4.36	0.4421
2020-06-22 12:33:31	-0.62	-0.960	30.293	102.416	4.36	0.4405
2020-06-22 12:33:32	-0.60	-0.959	30.294	102.418	4.36	0.4391
2020-06-22 12:33:32	-0.62	-0.961	30.294	102.417	4.36	0.4383
2020-06-22 12:33:33	-0.60	-0.960	30.295	102.418	4.36	0.4378
2020-06-22 12:33:33	-0.58	-0.961	30.295	102.418	4.36	0.4377
2020-06-22 12:33:34	-0.60	-0.961	30.294	102.417	4.36	0.4377
2020-06-22 12:33:34	-0.60	-0.963	30.295	102.417	4.36	0.4377
2020-06-22 12:33:35	-0.57	-0.961	30.296	102.416	4.36	0.4381
2020-06-22 12:33:35	-0.60	-0.962	30.296	102.416	4.36	0.4372
2020-06-22 12:33:36	-0.60	-0.961	30.294	102.415	4.36	0.4356
2020-06-22 12:33:36	-0.61	-0.961	30.294	102.417	4.36	0.4333
2020-06-22 12:33:37	-0.59	-0.960	30.294	102.417	4.36	0.4308
2020-06-22 12:33:37	-0.62	-0.962	30.293	102.417	4.36	0.4296
2020-06-22 12:33:38	-0.59	-0.961	30.292	102.415	4.36	0.4289
2020-06-22 12:33:38	-0.60	-0.961	30.293	102.417	4.36	0.4284
2020-06-22 12:33:39	-0.58	-0.960	30.292	102.417	4.36	0.4279
2020-06-22 12:33:39	-0.57	-0.957	30.290	102.418	4.36	0.4279
2020-06-22 12:33:40	-0.58	-0.958	30.292	102.417	4.36	0.4282
2020-06-22 12:33:40	-0.61	-0.959	30.292	102.418	4.36	0.4289
2020-06-22 12:33:41	-0.60	-0.959	30.291	102.417	4.36	0.4298
2020-06-22 12:33:41	-0.61	-0.960	30.292	102.417	4.36	0.4309
2020-06-22 12:33:42	-0.60	-0.960	30.291	102.418	4.36	0.4316
2020-06-22 12:33:42	-0.58	-0.961	30.291	102.417	4.36	0.4327
2020-06-22 12:33:43	-0.60	-0.961	30.291	102.418	4.36	0.4346
2020-06-22 12:33:43	-0.62	-0.961	30.291	102.417	4.36	0.4367
2020-06-22 12:33:44	-0.61	-0.960	30.291	102.417	4.36	0.4382
2020-06-22 12:33:44	-0.59	-0.960	30.290	102.419	4.36	0.4389
2020-06-22 12:33:45	-0.57	-0.959	30.291	102.416	4.36	0.4395
2020-06-22 12:33:45	-0.54	-0.957	30.290	102.413	4.36	0.4397
2020-06-22 12:33:46	-0.52	-0.955	30.291	102.412	4.36	0.4398
2020-06-22 12:33:46	-0.49	-0.954	30.290	102.411	4.36	0.4407
2020-06-22 12:33:47	-0.49	-0.952	30.290	102.413	4.36	0.4407
2020-06-22 12:33:47	-0.51	-0.952	30.291	102.411	4.36	0.4400
2020-06-22 12:33:48	-0.47	-0.951	30.293	102.411	4.36	0.4398
2020-06-22 12:33:48	-0.46	-0.949	30.292	102.411	4.36	0.4406
2020-06-22 12:33:49	-0.45	-0.948	30.292	102.412	4.36	0.4423
2020-06-22 12:33:49	-0.42	-0.948	30.289	102.411	4.36	0.4451
2020-06-22 12:33:50	-0.40	-0.947	30.291	102.413	4.36	0.4479
2020-06-22 12:33:50	-0.41	-0.946	30.291	102.409	4.36	0.4503
2020-06-22 12:33:51	-0.38	-0.944	30.290	102.410	4.36	0.4534
2020-06-22 12:33:51	-0.39	-0.942	30.291	102.410	4.36	0.4558
2020-06-22 12:33:52	-0.08	-0.943	30.291	102.410	4.36	0.4567
