
"06/07/2020 10:35:35"
"Time"	"CO2B um/m"	"H2OB mm/m"	"T C"	"P kPa"
2020-07-06 13:47:46	-0.90	-0.591	30.144	101.310
2020-07-06 13:47:46	-0.89	-0.590	30.145	101.308
2020-07-06 13:47:47	-0.89	-0.590	30.143	101.309
2020-07-06 13:47:47	-0.88	-0.591	30.146	101.310
2020-07-06 13:47:48	-0.91	-0.590	30.145	101.309
2020-07-06 13:47:48	-0.93	-0.589	30.145	101.308
2020-07-06 13:47:49	-0.90	-0.589	30.145	101.311
2020-07-06 13:47:49	-0.89	-0.588	30.147	101.309
2020-07-06 13:47:50	-0.91	-0.590	30.146	101.309
2020-07-06 13:47:50	-0.91	-0.590	30.148	101.308
2020-07-06 13:47:51	-0.93	-0.589	30.148	101.308
2020-07-06 13:47:51	-0.94	-0.590	30.148	101.307
2020-07-06 13:47:52	-0.93	-0.590	30.149	101.310
2020-07-06 13:47:52	-0.95	-0.589	30.151	101.310
2020-07-06 13:47:53	-0.94	-0.587	30.150	101.305
2020-07-06 13:47:53	-0.93	-0.588	30.151	101.307
2020-07-06 13:47:54	-0.92	-0.587	30.150	101.309
2020-07-06 13:47:54	-0.93	-0.589	30.151	101.307
2020-07-06 13:47:55	-0.93	-0.590	30.152	101.309
2020-07-06 13:47:55	-0.92	-0.591	30.152	101.308
2020-07-06 13:47:56	-0.93	-0.592	30.152	101.309
2020-07-06 13:47:56	-0.95	-0.590	30.151	101.309
2020-07-06 13:47:57	-0.95	-0.591	30.152	101.306
2020-07-06 13:47:57	-0.93	-0.590	30.152	101.308
2020-07-06 13:47:58	-0.94	-0.590	30.152	101.310
2020-07-06 13:47:58	-0.93	-0.591	30.152	101.309
2020-07-06 13:47:59	-0.94	-0.591	30.153	101.309
2020-07-06 13:47:59	-0.95	-0.590	30.153	101.308
2020-07-06 13:48:00	-0.96	-0.592	30.154	101.308
2020-07-06 13:48:00	-0.96	-0.591	30.153	101.309
2020-07-06 13:48:01	-0.95	-0.589	30.154	101.308
2020-07-06 13:48:01	-0.95	-0.590	30.155	101.308
2020-07-06 13:48:02	-0.96	-0.590	30.155	101.309
2020-07-06 13:48:02	-0.95	-0.591	30.155	101.309
2020-07-06 13:48:03	-0.96	-0.590	30.153	101.311
2020-07-06 13:48:03	-0.97	-0.591	30.154	101.310
2020-07-06 13:48:04	-0.95	-0.592	30.154	101.310
2020-07-06 13:48:04	-0.94	-0.590	30.154	101.308
2020-07-06 13:48:05	-0.99	-0.593	30.154	101.308
2020-07-06 13:48:05	-0.97	-0.592	30.152	101.308
2020-07-06 13:48:06	-0.95	-0.590	30.154	101.309
2020-07-06 13:48:06	-0.96	-0.590	30.153	101.312
2020-07-06 13:48:07	-0.96	-0.591	30.152	101.309
2020-07-06 13:48:07	-0.96	-0.591	30.152	101.309
2020-07-06 13:48:08	-0.98	-0.591	30.152	101.309
2020-07-06 13:48:08	-0.98	-0.592	30.151	101.309
2020-07-06 13:48:09	-0.95	-0.591	30.152	101.311
2020-07-06 13:48:09	-0.97	-0.592	30.151	101.311
2020-07-06 13:48:10	-0.97	-0.593	30.151	101.312
2020-07-06 13:48:10	-0.97	-0.594	30.151	101.308
2020-07-06 13:48:11	-0.99	-0.593	30.149	101.310
2020-07-06 13:48:11	-0.98	-0.593	30.151	101.309
2020-07-06 13:48:12	-0.98	-0.592	30.151	101.311
2020-07-06 13:48:12	-0.96	-0.592	30.150	101.310
2020-07-06 13:48:13	-0.98	-0.593	30.149	101.310
2020-07-06 13:48:13	-1.00	-0.593	30.149	101.308
2020-07-06 13:48:14	-0.98	-0.592	30.147	101.309
2020-07-06 13:48:14	-0.98	-0.592	30.149	101.312
2020-07-06 13:48:15	-0.99	-0.591	30.151	101.310
2020-07-06 13:48:15	-0.99	-0.591	30.149	101.311
2020-07-06 13:48:16	-1.01	-0.591	30.150	101.309
2020-07-06 13:48:16	-1.01	-0.593	30.151	101.312
2020-07-06 13:48:17	-1.01	-0.594	30.151	101.311
2020-07-06 13:48:17	-0.99	-0.596	30.151	101.310
2020-07-06 13:48:18	-0.99	-0.594	30.151	101.309
2020-07-06 13:48:18	-1.00	-0.592	30.150	101.311
2020-07-06 13:48:19	-0.98	-0.592	30.150	101.310
2020-07-06 13:48:19	-1.02	-0.592	30.151	101.311
2020-07-06 13:48:20	-1.00	-0.592	30.151	101.311
2020-07-06 13:48:20	-0.99	-0.591	30.151	101.307
2020-07-06 13:48:21	-1.01	-0.591	30.150	101.308
2020-07-06 13:48:21	-1.01	-0.590	30.149	101.309
2020-07-06 13:48:22	-0.98	-0.592	30.150	101.308
2020-07-06 13:48:22	-1.02	-0.592	30.150	101.312
2020-07-06 13:48:23	-0.99	-0.592	30.151	101.310
2020-07-06 13:48:23	-1.03	-0.592	30.151	101.310
2020-07-06 13:48:24	-1.04	-0.593	30.149	101.310
2020-07-06 13:48:24	-0.99	-0.592	30.149	101.308
2020-07-06 13:48:25	-1.01	-0.594	30.150	101.312
2020-07-06 13:48:25	-1.02	-0.594	30.148	101.313
2020-07-06 13:48:26	-0.98	-0.594	30.149	101.312
2020-07-06 13:48:26	-1.01	-0.594	30.148	101.312
2020-07-06 13:48:27	-1.01	-0.592	30.147	101.310
2020-07-06 13:48:27	-1.03	-0.594	30.147	101.310
2020-07-06 13:48:28	-1.02	-0.595	30.146	101.310
2020-07-06 13:48:28	-1.04	-0.595	30.147	101.312
2020-07-06 13:48:29	-1.02	-0.594	30.146	101.311
2020-07-06 13:48:29	-1.02	-0.594	30.145	101.309
2020-07-06 13:48:30	-1.04	-0.595	30.146	101.312
2020-07-06 13:48:30	-1.01	-0.595	30.145	101.311
2020-07-06 13:48:31	-1.03	-0.596	30.145	101.312
2020-07-06 13:48:31	-1.05	-0.595	30.144	101.313
2020-07-06 13:48:32	-1.05	-0.594	30.144	101.314
2020-07-06 13:48:32	-1.06	-0.594	30.143	101.313
2020-07-06 13:48:33	-1.04	-0.594	30.142	101.314
2020-07-06 13:48:33	-1.03	-0.594	30.143	101.313
2020-07-06 13:48:34	-1.05	-0.596	30.142	101.311
2020-07-06 13:48:34	-1.05	-0.596	30.143	101.308
2020-07-06 13:48:35	-1.05	-0.597	30.143	101.312
2020-07-06 13:48:35	-1.05	-0.595	30.143	101.312
2020-07-06 13:48:36	-1.04	-0.595	30.142	101.310
2020-07-06 13:48:36	-1.06	-0.596	30.143	101.311
2020-07-06 13:48:37	-1.04	-0.596	30.142	101.311
2020-07-06 13:48:37	-1.06	-0.597	30.142	101.310
2020-07-06 13:48:38	-1.07	-0.598	30.141	101.309
2020-07-06 13:48:38	-1.04	-0.599	30.141	101.312
2020-07-06 13:48:39	-1.05	-0.596	30.140	101.311
2020-07-06 13:48:39	-1.07	-0.597	30.141	101.313
2020-07-06 13:48:40	-1.07	-0.596	30.139	101.315
2020-07-06 13:48:40	-1.07	-0.595	30.140	101.314
2020-07-06 13:48:41	-1.08	-0.596	30.141	101.313
2020-07-06 13:48:41	-1.05	-0.595	30.140	101.314
2020-07-06 13:48:42	-1.07	-0.597	30.140	101.313
2020-07-06 13:48:42	-1.07	-0.598	30.140	101.315
2020-07-06 13:48:43	-1.05	-0.598	30.139	101.313
2020-07-06 13:48:43	-1.08	-0.598	30.139	101.312
2020-07-06 13:48:44	-1.07	-0.595	30.138	101.313
2020-07-06 13:48:44	-1.04	-0.596	30.139	101.313
2020-07-06 13:48:45	-1.06	-0.599	30.138	101.312
2020-07-06 13:48:45	-1.08	-0.594	30.139	101.312
2020-07-06 13:48:46	-1.07	-0.596	30.140	101.314
2020-07-06 13:48:46	-1.08	-0.596	30.138	101.313
2020-07-06 13:48:47	-1.06	-0.595	30.138	101.314
2020-07-06 13:48:47	-1.07	-0.596	30.138	101.313
2020-07-06 13:48:48	-1.10	-0.598	30.137	101.313
2020-07-06 13:48:48	-1.06	-0.597	30.138	101.313
2020-07-06 13:48:49	-1.09	-0.596	30.139	101.314
2020-07-06 13:48:49	-1.09	-0.598	30.139	101.318
2020-07-06 13:48:50	-1.06	-0.597	30.138	101.315
2020-07-06 13:48:50	-1.07	-0.595	30.140	101.315
2020-07-06 13:48:51	-1.05	-0.596	30.137	101.318
2020-07-06 13:48:51	-1.09	-0.596	30.138	101.314
2020-07-06 13:48:52	-1.08	-0.595	30.136	101.312
2020-07-06 13:48:52	-1.06	-0.594	30.135	101.312
2020-07-06 13:48:53	-1.06	-0.594	30.137	101.314
2020-07-06 13:48:53	-1.08	-0.594	30.135	101.312
2020-07-06 13:48:54	-1.05	-0.596	30.135	101.313
2020-07-06 13:48:54	-1.08	-0.598	30.136	101.315
2020-07-06 13:48:55	-1.07	-0.598	30.133	101.315
2020-07-06 13:48:55	-1.06	-0.598	30.136	101.314
2020-07-06 13:48:56	-1.07	-0.596	30.137	101.312
2020-07-06 13:48:56	-1.08	-0.597	30.135	101.313
2020-07-06 13:48:57	-1.08	-0.597	30.135	101.313
2020-07-06 13:48:57	-1.08	-0.599	30.135	101.314
2020-07-06 13:48:58	-1.08	-0.598	30.135	101.313
2020-07-06 13:48:58	-1.08	-0.596	30.136	101.313
2020-07-06 13:48:59	-1.10	-0.598	30.137	101.313
2020-07-06 13:48:59	-1.08	-0.599	30.136	101.314
2020-07-06 13:49:00	-1.09	-0.597	30.136	101.313
2020-07-06 13:49:00	-1.10	-0.595	30.136	101.312
2020-07-06 13:49:01	-1.08	-0.597	30.136	101.315
2020-07-06 13:49:01	-1.07	-0.598	30.136	101.315
2020-07-06 13:49:02	-1.12	-0.598	30.133	101.312
2020-07-06 13:49:02	-1.09	-0.600	30.135	101.311
2020-07-06 13:49:03	-1.09	-0.600	30.136	101.311
2020-07-06 13:49:03	-1.11	-0.599	30.135	101.312
2020-07-06 13:49:04	-1.09	-0.598	30.135	101.315
2020-07-06 13:49:04	-1.10	-0.598	30.134	101.313
2020-07-06 13:49:05	-1.08	-0.597	30.134	101.313
2020-07-06 13:49:05	-1.09	-0.597	30.134	101.311
2020-07-06 13:49:06	-1.08	-0.596	30.133	101.314
2020-07-06 13:49:06	-1.08	-0.597	30.134	101.314
2020-07-06 13:49:07	-1.07	-0.595	30.133	101.314
2020-07-06 13:49:07	-1.09	-0.595	30.134	101.314
2020-07-06 13:49:08	-1.08	-0.597	30.136	101.315
2020-07-06 13:49:08	-1.09	-0.598	30.136	101.316
2020-07-06 13:49:09	-1.09	-0.600	30.135	101.314
2020-07-06 13:49:09	-1.07	-0.600	30.134	101.313
2020-07-06 13:49:10	-1.08	-0.599	30.134	101.314
2020-07-06 13:49:10	-1.10	-0.599	30.134	101.313
2020-07-06 13:49:11	-1.08	-0.600	30.135	101.315
2020-07-06 13:49:11	-1.08	-0.599	30.135	101.314
2020-07-06 13:49:12	-1.08	-0.600	30.135	101.313
2020-07-06 13:49:12	-1.10	-0.597	30.135	101.313
2020-07-06 13:49:13	-1.10	-0.597	30.135	101.315
2020-07-06 13:49:13	-1.09	-0.598	30.137	101.315
2020-07-06 13:49:14	-1.09	-0.598	30.137	101.313
2020-07-06 13:49:14	-1.08	-0.598	30.135	101.313
2020-07-06 13:49:15	-1.06	-0.596	30.137	101.312
2020-07-06 13:49:15	-1.07	-0.597	30.135	101.314
2020-07-06 13:49:16	-1.09	-0.596	30.135	101.315
2020-07-06 13:49:16	-1.10	-0.597	30.135	101.314
2020-07-06 13:49:17	-1.10	-0.595	30.136	101.312
2020-07-06 13:49:17	-1.09	-0.596	30.135	101.313
2020-07-06 13:49:18	-1.06	-0.595	30.134	101.315
2020-07-06 13:49:18	-1.10	-0.595	30.135	101.314
2020-07-06 13:49:19	-1.08	-0.595	30.132	101.316
2020-07-06 13:49:19	-1.09	-0.596	30.133	101.315
2020-07-06 13:49:20	-1.10	-0.595	30.134	101.314
2020-07-06 13:49:20	-1.10	-0.596	30.134	101.314
2020-07-06 13:49:21	-1.10	-0.598	30.135	101.316
2020-07-06 13:49:21	-1.12	-0.596	30.133	101.315
2020-07-06 13:49:22	-1.08	-0.599	30.133	101.317
2020-07-06 13:49:22	-1.10	-0.598	30.131	101.314
2020-07-06 13:49:23	-1.10	-0.598	30.131	101.315
2020-07-06 13:49:23	-1.10	-0.597	30.130	101.313
2020-07-06 13:49:24	-1.11	-0.597	30.132	101.315
2020-07-06 13:49:24	-1.10	-0.597	30.132	101.314
2020-07-06 13:49:25	-1.08	-0.597	30.132	101.315
2020-07-06 13:49:25	-1.08	-0.597	30.131	101.313
2020-07-06 13:49:26	-1.09	-0.596	30.131	101.315
2020-07-06 13:49:26	-1.10	-0.595	30.131	101.315
2020-07-06 13:49:27	-1.10	-0.596	30.130	101.316
2020-07-06 13:49:27	-1.12	-0.596	30.131	101.317
2020-07-06 13:49:28	-1.10	-0.596	30.130	101.317
2020-07-06 13:49:28	-1.12	-0.596	30.129	101.316
2020-07-06 13:49:29	-1.11	-0.594	30.131	101.314
2020-07-06 13:49:29	-1.09	-0.593	30.131	101.314
2020-07-06 13:49:30	-1.10	-0.598	30.131	101.315
2020-07-06 13:49:30	-1.10	-0.595	30.131	101.313
2020-07-06 13:49:31	-1.10	-0.595	30.130	101.315
2020-07-06 13:49:31	-1.11	-0.595	30.130	101.316
2020-07-06 13:49:32	-1.12	-0.596	30.128	101.315
2020-07-06 13:49:32	-1.10	-0.595	30.130	101.313
2020-07-06 13:49:33	-1.09	-0.597	30.131	101.314
2020-07-06 13:49:33	-1.08	-0.595	30.132	101.314
2020-07-06 13:49:34	-1.10	-0.595	30.134	101.313
2020-07-06 13:49:34	-1.09	-0.595	30.131	101.314
2020-07-06 13:49:35	-1.10	-0.595	30.132	101.315
2020-07-06 13:49:35	-1.08	-0.594	30.133	101.317
2020-07-06 13:49:36	-1.07	-0.594	30.132	101.314
2020-07-06 13:49:36	-1.12	-0.594	30.134	101.318
2020-07-06 13:49:37	-1.10	-0.593	30.132	101.317
2020-07-06 13:49:37	-1.12	-0.595	30.131	101.315
2020-07-06 13:49:38	-1.12	-0.595	30.132	101.314
2020-07-06 13:49:38	-1.11	-0.595	30.131	101.312
2020-07-06 13:49:39	-1.13	-0.594	30.132	101.315
2020-07-06 13:49:39	-1.08	-0.594	30.133	101.316
2020-07-06 13:49:40	-1.11	-0.593	30.132	101.315
2020-07-06 13:49:40	-1.11	-0.593	30.132	101.315
2020-07-06 13:49:41	-1.11	-0.595	30.132	101.312
2020-07-06 13:49:41	-1.09	-0.594	30.132	101.315
2020-07-06 13:49:42	-1.07	-0.593	30.133	101.317
2020-07-06 13:49:42	-1.12	-0.594	30.132	101.314
2020-07-06 13:49:43	-1.11	-0.594	30.132	101.317
2020-07-06 13:49:43	-1.11	-0.593	30.132	101.317
2020-07-06 13:49:44	-1.14	-0.594	30.131	101.314
2020-07-06 13:49:44	-1.10	-0.592	30.131	101.315
2020-07-06 13:49:45	-1.13	-0.591	30.132	101.317
2020-07-06 13:49:45	-1.10	-0.592	30.131	101.316
2020-07-06 13:49:46	-1.12	-0.593	30.131	101.314
2020-07-06 13:49:46	-1.12	-0.594	30.130	101.314
2020-07-06 13:49:47	-1.12	-0.593	30.128	101.313
2020-07-06 13:49:47	-1.12	-0.594	30.130	101.312
2020-07-06 13:49:48	-1.10	-0.595	30.130	101.312
2020-07-06 13:49:48	-1.12	-0.594	30.129	101.315
2020-07-06 13:49:49	-1.11	-0.594	30.129	101.314
2020-07-06 13:49:49	-1.12	-0.593	30.129	101.313
2020-07-06 13:49:50	-1.09	-0.593	30.127	101.314
2020-07-06 13:49:50	-1.11	-0.593	30.127	101.316
2020-07-06 13:49:51	-1.13	-0.594	30.127	101.313
2020-07-06 13:49:51	-1.11	-0.594	30.128	101.314
2020-07-06 13:49:52	-1.11	-0.594	30.127	101.313
2020-07-06 13:49:52	-1.11	-0.595	30.128	101.314
2020-07-06 13:49:53	-1.11	-0.596	30.128	101.316
2020-07-06 13:49:53	-1.10	-0.595	30.129	101.314
2020-07-06 13:49:54	-1.13	-0.595	30.127	101.315
2020-07-06 13:49:54	-1.08	-0.595	30.128	101.315
2020-07-06 13:49:55	-1.11	-0.594	30.128	101.313
2020-07-06 13:49:55	-1.13	-0.595	30.129	101.316
2020-07-06 13:49:56	-1.12	-0.595	30.128	101.317
2020-07-06 13:49:56	-1.09	-0.593	30.128	101.316
2020-07-06 13:49:57	-1.12	-0.592	30.128	101.313
2020-07-06 13:49:57	-1.12	-0.594	30.128	101.315
2020-07-06 13:49:58	-1.09	-0.595	30.128	101.314
2020-07-06 13:49:58	-1.09	-0.596	30.128	101.314
2020-07-06 13:49:59	-1.11	-0.596	30.127	101.314
2020-07-06 13:49:59	-1.11	-0.594	30.130	101.315
2020-07-06 13:50:00	-1.09	-0.593	30.128	101.314
2020-07-06 13:50:00	-1.11	-0.594	30.129	101.317
2020-07-06 13:50:01	-1.08	-0.593	30.129	101.319
2020-07-06 13:50:01	-1.10	-0.593	30.128	101.317
2020-07-06 13:50:02	-1.09	-0.592	30.129	101.317
2020-07-06 13:50:02	-1.10	-0.592	30.131	101.318
2020-07-06 13:50:03	-1.13	-0.593	30.130	101.317
2020-07-06 13:50:03	-1.11	-0.594	30.129	101.317
2020-07-06 13:50:04	-1.11	-0.594	30.128	101.316
2020-07-06 13:50:04	-1.12	-0.594	30.129	101.318
2020-07-06 13:50:05	-1.11	-0.591	30.129	101.319
2020-07-06 13:50:05	-1.13	-0.593	30.128	101.320
2020-07-06 13:50:06	-1.12	-0.590	30.128	101.319
2020-07-06 13:50:06	-1.10	-0.590	30.128	101.319
2020-07-06 13:50:07	-1.11	-0.590	30.127	101.318
2020-07-06 13:50:07	-1.11	-0.591	30.126	101.316
2020-07-06 13:50:08	-1.10	-0.590	30.125	101.316
2020-07-06 13:50:08	-1.11	-0.589	30.125	101.318
2020-07-06 13:50:09	-1.12	-0.588	30.126	101.318
2020-07-06 13:50:09	-1.09	-0.590	30.125	101.318
2020-07-06 13:50:10	-1.13	-0.587	30.125	101.316
2020-07-06 13:50:10	-1.12	-0.588	30.125	101.314
2020-07-06 13:50:11	-1.12	-0.588	30.125	101.316
2020-07-06 13:50:11	-1.12	-0.590	30.125	101.316
2020-07-06 13:50:12	-1.12	-0.590	30.124	101.317
2020-07-06 13:50:12	-1.13	-0.590	30.125	101.316
2020-07-06 13:50:13	-1.12	-0.589	30.125	101.320
2020-07-06 13:50:13	-1.13	-0.591	30.126	101.319
2020-07-06 13:50:14	-1.12	-0.590	30.126	101.315
2020-07-06 13:50:14	-1.14	-0.591	30.125	101.317
2020-07-06 13:50:15	-1.12	-0.591	30.127	101.320
2020-07-06 13:50:15	-1.12	-0.593	30.126	101.318
2020-07-06 13:50:16	-1.12	-0.592	30.126	101.318
2020-07-06 13:50:16	-1.10	-0.593	30.126	101.316
2020-07-06 13:50:17	-1.12	-0.591	30.126	101.316
2020-07-06 13:50:17	-1.11	-0.589	30.127	101.317
2020-07-06 13:50:18	-1.11	-0.590	30.126	101.316
2020-07-06 13:50:18	-1.10	-0.589	30.126	101.315
2020-07-06 13:50:19	-1.12	-0.591	30.124	101.316
2020-07-06 13:50:19	-1.11	-0.591	30.126	101.316
2020-07-06 13:50:20	-1.14	-0.591	30.125	101.316
2020-07-06 13:50:20	-1.15	-0.591	30.124	101.315
2020-07-06 13:50:21	-1.12	-0.589	30.124	101.315
2020-07-06 13:50:21	-1.11	-0.590	30.124	101.316
2020-07-06 13:50:22	-1.13	-0.589	30.124	101.316
2020-07-06 13:50:22	-1.10	-0.589	30.123	101.314
2020-07-06 13:50:23	-1.12	-0.589	30.123	101.311
2020-07-06 13:50:23	-1.13	-0.590	30.122	101.314
2020-07-06 13:50:24	-1.13	-0.591	30.123	101.310
2020-07-06 13:50:24	-1.12	-0.590	30.121	101.311
2020-07-06 13:50:25	-1.12	-0.589	30.121	101.310
2020-07-06 13:50:25	-1.15	-0.588	30.120	101.312
2020-07-06 13:50:26	-1.10	-0.588	30.119	101.312
2020-07-06 13:50:26	-1.10	-0.586	30.119	101.311
2020-07-06 13:50:27	-1.13	-0.586	30.121	101.311
2020-07-06 13:50:27	-1.11	-0.588	30.120	101.313
2020-07-06 13:50:28	-1.10	-0.587	30.121	101.312
2020-07-06 13:50:28	-1.09	-0.588	30.122	101.313
2020-07-06 13:50:29	-1.11	-0.588	30.122	101.313
2020-07-06 13:50:29	-1.12	-0.587	30.123	101.313
2020-07-06 13:50:30	-1.11	-0.587	30.122	101.312
2020-07-06 13:50:30	-1.09	-0.586	30.123	101.313
2020-07-06 13:50:31	-1.09	-0.586	30.122	101.311
2020-07-06 13:50:31	-1.09	-0.586	30.122	101.313
2020-07-06 13:50:32	-1.10	-0.586	30.122	101.311
2020-07-06 13:50:32	-1.08	-0.585	30.121	101.312
2020-07-06 13:50:33	-1.09	-0.583	30.122	101.312
2020-07-06 13:50:33	-1.10	-0.583	30.122	101.313
2020-07-06 13:50:34	-1.08	-0.583	30.122	101.311
2020-07-06 13:50:34	-1.08	-0.585	30.121	101.310
2020-07-06 13:50:35	-1.07	-0.584	30.122	101.313
2020-07-06 13:50:35	-1.08	-0.582	30.121	101.312
2020-07-06 13:50:36	-1.05	-0.583	30.121	101.313
2020-07-06 13:50:36	-1.08	-0.582	30.121	101.312
2020-07-06 13:50:37	-1.08	-0.582	30.122	101.309
2020-07-06 13:50:37	-1.05	-0.582	30.123	101.315
2020-07-06 13:50:38	-1.07	-0.581	30.122	101.311
2020-07-06 13:50:38	-1.05	-0.581	30.123	101.311
2020-07-06 13:50:39	-1.04	-0.583	30.122	101.312
2020-07-06 13:50:39	-1.04	-0.582	30.124	101.313
2020-07-06 13:50:40	-1.05	-0.581	30.122	101.310
2020-07-06 13:50:40	-1.05	-0.582	30.122	101.311
2020-07-06 13:50:41	-1.11	-0.586	30.120	101.313
2020-07-06 13:50:41	-1.09	-0.586	30.121	101.313
2020-07-06 13:50:42	-1.07	-0.587	30.120	101.313
2020-07-06 13:50:42	-1.07	-0.588	30.119	101.313
2020-07-06 13:50:43	-1.09	-0.587	30.120	101.313
2020-07-06 13:50:43	-1.04	-0.585	30.121	101.314
2020-07-06 13:50:44	-1.08	-0.584	30.121	101.312
2020-07-06 13:50:44	-1.06	-0.585	30.121	101.311
2020-07-06 13:50:45	-1.08	-0.585	30.122	101.314
2020-07-06 13:50:45	-1.06	-0.583	30.122	101.313
2020-07-06 13:50:46	-1.06	-0.582	30.121	101.316
2020-07-06 13:50:46	-1.07	-0.582	30.122	101.312
2020-07-06 13:50:47	-1.04	-0.582	30.122	101.314
2020-07-06 13:50:47	-1.05	-0.583	30.122	101.314
2020-07-06 13:50:48	-1.07	-0.581	30.122	101.313
2020-07-06 13:50:48	-1.06	-0.580	30.124	101.312
2020-07-06 13:50:49	-1.08	-0.580	30.123	101.313
2020-07-06 13:50:49	-1.04	-0.579	30.122	101.314
2020-07-06 13:50:50	-1.03	-0.579	30.122	101.317
2020-07-06 13:50:50	-1.07	-0.579	30.121	101.316
2020-07-06 13:50:51	-1.04	-0.580	30.123	101.314
2020-07-06 13:50:51	-1.03	-0.579	30.122	101.313
2020-07-06 13:50:52	-1.06	-0.578	30.122	101.313
2020-07-06 13:50:52	-1.03	-0.577	30.121	101.314
2020-07-06 13:50:53	-1.02	-0.576	30.121	101.312
2020-07-06 13:50:53	-1.01	-0.575	30.120	101.313
2020-07-06 13:50:54	-1.00	-0.578	30.121	101.312
2020-07-06 13:50:54	-1.02	-0.578	30.122	101.313
2020-07-06 13:50:55	-1.01	-0.577	30.121	101.315
2020-07-06 13:50:55	-1.02	-0.577	30.120	101.315
2020-07-06 13:50:56	-1.01	-0.576	30.120	101.311
2020-07-06 13:50:56	-1.01	-0.576	30.122	101.312
2020-07-06 13:50:57	-1.01	-0.574	30.121	101.314
2020-07-06 13:50:57	-0.99	-0.573	30.122	101.311
2020-07-06 13:50:58	-0.99	-0.573	30.121	101.315
2020-07-06 13:50:58	-1.00	-0.573	30.121	101.313
2020-07-06 13:50:59	-1.01	-0.573	30.122	101.311
2020-07-06 13:50:59	-1.01	-0.574	30.121	101.312
2020-07-06 13:51:00	-1.01	-0.576	30.121	101.315
2020-07-06 13:51:00	-0.97	-0.575	30.122	101.314
2020-07-06 13:51:01	-0.94	-0.575	30.120	101.315
2020-07-06 13:51:01	-0.92	-0.575	30.121	101.312
2020-07-06 13:51:02	-0.91	-0.573	30.120	101.314
2020-07-06 13:51:02	-0.90	-0.572	30.121	101.314
2020-07-06 13:51:03	-0.90	-0.571	30.120	101.313
2020-07-06 13:51:03	-0.89	-0.571	30.118	101.313
2020-07-06 13:51:04	-0.90	-0.572	30.118	101.313
2020-07-06 13:51:04	-0.89	-0.572	30.117	101.313
2020-07-06 13:51:05	-0.89	-0.570	30.118	101.312
2020-07-06 13:51:05	-0.89	-0.570	30.120	101.312
2020-07-06 13:51:06	-0.91	-0.571	30.118	101.310
2020-07-06 13:51:06	-0.88	-0.570	30.119	101.312
2020-07-06 13:51:07	-0.89	-0.571	30.120	101.314
2020-07-06 13:51:07	-0.88	-0.570	30.118	101.313
2020-07-06 13:51:08	-0.88	-0.572	30.118	101.311
2020-07-06 13:51:08	-0.89	-0.572	30.118	101.312
2020-07-06 13:51:09	-0.88	-0.571	30.119	101.310
2020-07-06 13:51:09	-0.84	-0.570	30.119	101.312
2020-07-06 13:51:10	-0.87	-0.571	30.118	101.312
2020-07-06 13:51:10	-0.87	-0.571	30.118	101.312
2020-07-06 13:51:11	-0.87	-0.568	30.118	101.313
2020-07-06 13:51:11	-0.87	-0.569	30.117	101.312
2020-07-06 13:51:12	-0.86	-0.567	30.119	101.312
2020-07-06 13:51:12	-0.85	-0.566	30.119	101.314
2020-07-06 13:51:13	-0.85	-0.566	30.119	101.316
2020-07-06 13:51:13	-0.84	-0.566	30.117	101.311
2020-07-06 13:51:14	-0.81	-0.565	30.118	101.312
2020-07-06 13:51:14	-0.83	-0.566	30.117	101.312
2020-07-06 13:51:15	-0.84	-0.565	30.117	101.311
2020-07-06 13:51:15	-0.84	-0.564	30.116	101.311
2020-07-06 13:51:16	-0.83	-0.565	30.115	101.313
2020-07-06 13:51:16	-0.82	-0.565	30.115	101.313
2020-07-06 13:51:17	-0.82	-0.564	30.116	101.315
2020-07-06 13:51:17	-0.83	-0.564	30.115	101.311
2020-07-06 13:51:18	-0.75	-0.564	30.113	101.312
2020-07-06 13:51:18	-0.39	-0.559	30.113	101.316
2020-07-06 13:51:19	-0.04	-0.555	30.116	101.317
2020-07-06 13:51:19	0.17	-0.557	30.114	101.317
2020-07-06 13:51:20	0.52	-0.565	30.114	101.321
2020-07-06 13:51:20	2.48	-0.574	30.113	101.320
2020-07-06 13:51:21	10.90	-0.580	30.114	101.322
2020-07-06 13:51:21	36.01	-0.587	30.115	101.321
2020-07-06 13:51:22	88.88	-0.589	30.115	101.319
2020-07-06 13:51:22	174.99	-0.590	30.114	101.321
2020-07-06 13:51:23	292.32	-0.594	30.114	101.322
2020-07-06 13:51:23	421.37	-0.595	30.114	101.322
2020-07-06 13:51:24	528.66	-0.595	30.114	101.323
2020-07-06 13:51:24	610.23	-0.595	30.114	101.322
2020-07-06 13:51:25	671.83	-0.597	30.113	101.320
2020-07-06 13:51:25	716.83	-0.597	30.112	101.320
2020-07-06 13:51:26	747.01	-0.598	30.113	101.319
2020-07-06 13:51:26	763.12	-0.597	30.112	101.316
2020-07-06 13:51:27	765.74	-0.597	30.113	101.317
2020-07-06 13:51:27	756.09	-0.596	30.114	101.317
2020-07-06 13:51:28	735.97	-0.597	30.113	101.315
2020-07-06 13:51:28	707.21	-0.600	30.113	101.318
2020-07-06 13:51:29	672.45	-0.602	30.112	101.318
2020-07-06 13:51:29	633.80	-0.600	30.112	101.317
2020-07-06 13:51:30	593.27	-0.600	30.112	101.318
2020-07-06 13:51:30	552.27	-0.600	30.111	101.317
